Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating ,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
1453,18,Male,Sweater,Clothing,73,Illinois,L,Purple,Spring,3,Yes,Standard,Yes,27,Venmo,Bi-Weekly
1454,38,Male,Pants,Clothing,41,Delaware,M,Teal,Winter,3.5,Yes,Next Day Air,Yes,2,Bank Transfer,Weekly
1455,70,Male,Sneakers,Footwear,84,Colorado,M,Magenta,Spring,2.7,Yes,Store Pickup,Yes,33,Debit Card,Monthly
1456,30,Female,T-shirt,Clothing,77,Missouri,M,Olive,Winter,3.5,No,Store Pickup,No,26,Credit Card,Quarterly
1457,59,Male,Laptop,Electronics,0,Houston,,Red,Summer,0,Yes,Standard,No,46,Credit Card,Monthly
1458,52,Male,Sandals,Footwear,61,South Carolina,M,Silver,Summer,2.7,Yes,Next Day Air,Yes,18,Venmo,Annually
1459,40,Female,Socks,Clothing,72,Georgia,M,Black,Winter,3.8,No,2-Day Shipping,No,33,Cash,Fortnightly
1460,24,Male,Blouse,Clothing,100,Oregon,M,Beige,Fall,2.9,Yes,Next Day Air,Yes,16,Venmo,Every 3 Months
1461,64,Male,Backpack,Accessories,86,Nevada,XL,Olive,Fall,3.3,No,Express,No,31,Debit Card,Annually
1462,30,Female,Handbag,Accessories,100,Utah,L,Yellow,Fall,3.9,No,Next Day Air,No,9,PayPal,Every 3 Months
1463,37,Female,Laptop,Electronics,187.51,Phoenix,,Blue,Summer,0,Yes,Standard,Yes,20,Credit Card,Weekly
1464,26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,2-Day Shipping,No,39,Venmo,Annually
1465,39,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,No,Free Shipping,No,1,Bank Transfer,Bi-Weekly
1466,54,Male,Backpack,Accessories,37,New Mexico,XL,Turquoise,Winter,4.1,Yes,Free Shipping,Yes,30,PayPal,Quarterly
1467,54,Male,Watch,Clothing,0,Phoenix,XL,Black,Spring,5,No,Express,No,0,Cash,Quarterly
1468,50,Female,Scarf,Accessories,83,Montana,M,Pink,Summer,3.9,No,Free Shipping,No,24,Debit Card,Annually
1469,67,Male,Dress,Clothing,37,Arkansas,XL,Yellow,Winter,3.4,Yes,Store Pickup,Yes,31,Cash,Every 3 Months
1470,47,Male,Backpack,Accessories,37,Kentucky,L,Olive,Fall,4.2,Yes,Store Pickup,Yes,6,Debit Card,Bi-Weekly
1471,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,22,Debit Card,Fortnightly
1472,36,Female,Belt,Accessories,62,Vermont,S,Blue,Fall,4.3,No,Next Day Air,No,20,Cash,Every 3 Months
1473,69,Male,Backpack,Accessories,50,Kentucky,XL,Yellow,Winter,4.2,Yes,Store Pickup,Yes,10,Debit Card,Fortnightly
1474,49,Female,Laptop,Electronics,0,Chicago,,Blue,Spring,0,No,Express,No,37,Debit Card,Weekly
1475,70,Male,Socks,Clothing,76,Oregon,L,Gold,Spring,3,Yes,2-Day Shipping,Yes,14,Credit Card,Quarterly
1476,36,Male,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4,No,Store Pickup,No,1,Bank Transfer,Fortnightly
1477,35,Female,Headphones,Electronics,469.48,Houston,,Red,Winter,0,Yes,Standard,Yes,0,Cash,Monthly
1478,56,Other,Watch,Clothing,1403.73,Phoenix,M,Black,Spring,0,No,Express,Yes,0,PayPal,Quarterly
1479,24,Male,Bag,Clothing,0,Los Angeles,XL,Black,Autumn,2,No,Express,No,31,Cash,Monthly
1480,40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Express,No,50,PayPal,Bi-Weekly
1481,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Express,No,28,Credit Card,Fortnightly
1482,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,No,1,Bank Transfer,Quarterly
1483,19,Female,Bag,Clothing,873.21,Chicago,S,Red,Winter,5,Yes,Express,No,33,Credit Card,Monthly
1484,68,Male,Hat,Accessories,73,Missouri,L,Lavender,Summer,4.7,Yes,Free Shipping,Yes,28,Bank Transfer,Quarterly
1485,61,Male,Sunglasses,Accessories,48,Montana,M,Orange,Fall,3.6,Yes,2-Day Shipping,Yes,48,Cash,Bi-Weekly
1486,56,Male,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,4,No,Store Pickup,No,31,Cash,Bi-Weekly
1487,41,Male,Belt,Accessories,95,Tennessee,S,Cyan,Winter,3,Yes,Standard,Yes,47,Credit Card,Monthly
1488,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,15,Debit Card,Quarterly
1489,55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Standard,No,35,Credit Card,Fortnightly
1490,57,Male,Socks,Clothing,98,Arkansas,M,Red,Winter,2.6,No,Next Day Air,No,28,Cash,Quarterly
1491,62,Female,Handbag,Accessories,59,Texas,M,Black,Fall,4.9,No,Next Day Air,No,43,Debit Card,Annually
1492,24,Male,Skirt,Clothing,71,Virginia,M,Charcoal,Winter,4,Yes,Standard,Yes,46,Debit Card,Monthly
1493,49,Male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3,Yes,Express,Yes,39,PayPal,Bi-Weekly
1494,19,Male,Backpack,Accessories,51,Nebraska,S,Orange,Spring,4.5,Yes,2-Day Shipping,Yes,37,Debit Card,Every 3 Months
1495,59,Female,Coat,Outerwear,34,Alabama,L,Turquoise,Spring,4.8,No,Free Shipping,No,29,Cash,Fortnightly
1496,43,Male,Blouse,Clothing,64,Wisconsin,M,Peach,Winter,4.3,No,Standard,Yes,50,Credit Card,Fortnightly
1497,60,Male,Jacket,Outerwear,75,Colorado,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,30,Bank Transfer,Quarterly
1498,35,Male,Jewelry,Accessories,42,Maryland,S,Charcoal,Spring,4,No,Express,No,39,PayPal,Bi-Weekly
1499,28,Male,Skirt,Clothing,90,New York,M,Teal,Winter,3.9,Yes,Standard,Yes,24,Debit Card,Bi-Weekly
1500,49,Male,T-shirt,Clothing,62,Arizona,M,Maroon,Fall,3.1,No,2-Day Shipping,No,6,Debit Card,Quarterly
1501,22,Male,Gloves,Accessories,56,Nebraska,L,Red,Spring,3.4,No,Standard,Yes,3,Cash,Fortnightly
1502,47,Female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,7,Bank Transfer,Weekly
1503,21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Standard,No,30,Cash,Quarterly
1504,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,17,Debit Card,Every 3 Months
1505,29,Male,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3.1,No,Next Day Air,Yes,49,Bank Transfer,Every 3 Months
1506,21,Female,Sneakers,Footwear,55,Colorado,L,White,Summer,4.9,No,Next Day Air,No,33,Cash,Fortnightly
1507,47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,No,Free Shipping,No,25,PayPal,Quarterly
1508,58,Male,Gloves,Accessories,62,Georgia,XL,Turquoise,Spring,4.8,Yes,Standard,Yes,2,Credit Card,Annually
1509,41,Male,Shirt,Electronics,0,Chicago,,Blue,Autumn,0,No,Express,Yes,0,PayPal,Quarterly
1510,57,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,21,Cash,Annually
1511,31,Female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,38,Cash,Every 3 Months
1512,61,Male,T-shirt,Clothing,63,Maine,L,Gray,Spring,4.3,Yes,Express,Yes,9,Cash,Bi-Weekly
1513,53,Male,Shoes,Footwear,34,Arkansas,L,Purple,Fall,4.1,Yes,Store Pickup,Yes,26,Bank Transfer,Bi-Weekly
1514,28,Male,Hoodie,Clothing,57,Hawaii,M,Green,Summer,4.5,Yes,Standard,Yes,15,Cash,Weekly
1515,40,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,No,2-Day Shipping,No,44,Credit Card,Annually
1516,54,Female,Shoes,Footwear,49,Texas,XL,Brown,Summer,2.9,No,Store Pickup,No,3,PayPal,Every 3 Months
1517,59,Female,Phone,Electronics,736.01,Chicago,,White,Spring,1,No,Express,Yes,0,Cash,Weekly
1518,35,Female,Jacket,Outerwear,84,Colorado,L,Lavender,Winter,4.2,No,Next Day Air,No,42,Debit Card,Monthly
1519,50,Male,Jeans,Clothing,73,Massachusetts,S,Maroon,Spring,3.1,Yes,Free Shipping,Yes,23,Credit Card,Weekly
1520,62,Male,Boots,Footwear,90,Washington,M,White,Summer,4.1,No,Next Day Air,Yes,48,Credit Card,Every 3 Months
1521,32,Female,Blouse,Clothing,98,Illinois,M,Purple,Summer,3.2,No,Standard,No,8,Bank Transfer,Bi-Weekly
1522,50,Male,Sunglasses,Accessories,77,West Virginia,S,Magenta,Fall,0,Yes,Standard,Yes,6,PayPal,Quarterly
1523,56,Male,Pants,Clothing,62,Missouri,S,Silver,Summer,3.8,No,Store Pickup,No,12,Bank Transfer,Monthly
1523,29,Male,Shoes,Accessories,0,New York,S,Green,Autumn,1,Yes,Standard,No,9,Cash,Weekly
1524,67,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,37,Credit Card,Weekly
1525,54,Male,Blouse,Clothing,42,Washington,M,Silver,Fall,3.9,No,Next Day Air,No,40,Bank Transfer,Quarterly
1526,69,Male,Shirt,Clothing,94,Oregon,M,Violet,Winter,3.9,No,2-Day Shipping,Yes,23,Debit Card,Every 3 Months
1527,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,46,Venmo,Bi-Weekly
1528,31,Female,Jeans,Clothing,91,Louisiana,L,Olive,Fall,2.6,No,Next Day Air,No,14,PayPal,Weekly
1529,70,Other,Shirt,Accessories,0,Phoenix,L,Black,Summer,5,Yes,Standard,Yes,0,Debit Card,Monthly
1530,66,Female,Handbag,Accessories,46,New Hampshire,M,Blue,Summer,3.6,No,Express,No,13,Venmo,Bi-Weekly
1531,41,Male,Backpack,Accessories,25,Delaware,S,Gold,Fall,3.3,Yes,Next Day Air,Yes,21,Venmo,Every 3 Months
1532,51,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,20,Venmo,Monthly
1533,23,Female,Socks,Clothing,45,Georgia,M,Pink,Fall,3,No,Express,No,34,Credit Card,Fortnightly
1534,48,Female,Shoes,Footwear,33,Delaware,M,Silver,Fall,3.7,No,Free Shipping,No,39,Bank Transfer,Quarterly
1535,22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,No,Store Pickup,No,28,Cash,Annually
1536,39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Express,No,44,Debit Card,Weekly
1537,34,Female,Shoes,Electronics,0,Chicago,,Green,Autumn,0,No,Express,No,3,Debit Card,Weekly
1538,42,Male,Phone,Accessories,0,Los Angeles,M,Red,Winter,0,No,Standard,Yes,5,PayPal,Monthly
1539,47,Female,Dress,Clothing,25,Rhode Island,L,Green,Summer,4.2,No,Express,No,24,Venmo,Every 3 Months
1540,47,Female,Shirt,Clothing,914.23,Chicago,M,Green,Summer,0,No,Standard,No,0,Debit Card,Weekly
1541,70,Male,Jacket,Outerwear,27,Massachusetts,M,Orange,Spring,3.3,No,Next Day Air,Yes,24,Debit Card,Annually
1542,44,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,No,Free Shipping,No,34,Credit Card,Fortnightly
1543,46,Male,Phone,Accessories,0,Phoenix,L,White,Summer,0,Yes,Express,No,0,Cash,Monthly
1544,69,Male,Hoodie,Clothing,67,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,32,PayPal,Quarterly
1545,45,Other,Headphones,Clothing,0,Los Angeles,L,Red,Summer,5,No,Standard,No,26,Debit Card,Quarterly
1546,46,Other,Shirt,Electronics,0,Houston,,Red,Winter,0,No,Express,Yes,0,Credit Card,Monthly
1547,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5,No,Store Pickup,No,40,Cash,Weekly
1548,65,Male,Headphones,Clothing,0,Chicago,S,Black,Summer,4,Yes,Standard,Yes,0,PayPal,Weekly
1549,51,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Free Shipping,No,21,Debit Card,Monthly
1550,62,Female,Belt,Accessories,73,Louisiana,M,Silver,Winter,4.6,No,Free Shipping,No,8,Venmo,Fortnightly
1551,30,Female,Shorts,Clothing,87,Montana,S,Cyan,Fall,5,No,Next Day Air,No,40,Venmo,Quarterly
1552,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,42,Venmo,Annually
1553,56,Female,Laptop,Electronics,118.61,Los Angeles,,Green,Autumn,1,Yes,Standard,Yes,0,PayPal,Quarterly
1554,23,Male,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,Yes,Store Pickup,Yes,22,Cash,Bi-Weekly
1555,28,Male,Belt,Accessories,94,Maryland,M,Indigo,Spring,2.9,No,Next Day Air,No,4,Credit Card,Bi-Weekly
1556,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,5,PayPal,Monthly
1557,61,Male,Bag,Accessories,0,Los Angeles,S,Red,Autumn,5,Yes,Standard,Yes,43,Cash,Weekly
1558,69,Male,Handbag,Accessories,41,Mississippi,XL,Blue,Winter,3.8,No,Next Day Air,No,44,Debit Card,Every 3 Months
1559,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,32,Cash,Weekly
1560,47,Female,Shoes,Footwear,40,Colorado,L,Black,Spring,2.7,No,Store Pickup,No,21,Debit Card,Weekly
1561,46,Male,Belt,Accessories,20,North Dakota,M,Teal,Summer,3,No,Express,Yes,39,Cash,Monthly
1562,22,Male,Pants,Clothing,69,Michigan,S,Indigo,Fall,4,No,Next Day Air,No,47,Cash,Every 3 Months
1563,66,Male,Jewelry,Accessories,72,Kansas,L,White,Summer,4.9,Yes,Standard,Yes,28,Debit Card,Quarterly
1564,28,Other,Headphones,Accessories,789.72,Los Angeles,S,White,Autumn,4,Yes,Express,Yes,33,Credit Card,Quarterly
1565,41,Male,Phone,Clothing,510.59,New York,L,White,Autumn,0,No,Standard,No,36,Credit Card,Monthly
1566,57,Other,Headphones,Accessories,0,Los Angeles,L,Red,Summer,0,No,Express,Yes,11,PayPal,Monthly
1566,49,Male,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,No,Next Day Air,No,12,Bank Transfer,Bi-Weekly
1567,65,Male,Scarf,Accessories,75,Kentucky,M,Lavender,Fall,3.2,No,2-Day Shipping,No,45,Credit Card,Quarterly
1568,46,Female,Sandals,Footwear,66,New Mexico,M,Charcoal,Spring,4.5,No,Store Pickup,No,36,Cash,Annually
1569,47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,29,Bank Transfer,Fortnightly
1570,33,Female,Dress,Clothing,45,Wisconsin,M,Orange,Summer,3.6,No,Store Pickup,No,4,Credit Card,Weekly
1571,69,Male,Jewelry,Accessories,29,Arkansas,M,Lavender,Spring,4.7,Yes,Express,Yes,38,Cash,Fortnightly
1572,29,Male,Phone,Clothing,627.73,Houston,XL,Red,Summer,0,Yes,Standard,No,0,Cash,Quarterly
1573,67,Female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3,No,2-Day Shipping,No,47,Cash,Every 3 Months
1574,26,Male,Sweater,Clothing,24,Illinois,L,Cyan,Summer,3.9,Yes,Store Pickup,Yes,24,Debit Card,Monthly
1575,64,Male,Skirt,Clothing,81,Rhode Island,M,Teal,Winter,2.8,Yes,Store Pickup,Yes,8,PayPal,Monthly
1576,51,Male,Belt,Accessories,39,Oklahoma,L,Gray,Spring,4.9,No,Express,No,45,PayPal,Every 3 Months
1577,66,Female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,No,2-Day Shipping,No,10,Venmo,Weekly
1578,61,Female,Skirt,Clothing,37,New Jersey,S,Brown,Fall,4.1,No,Standard,No,33,PayPal,Quarterly
1579,56,Female,Hoodie,Clothing,86,Montana,L,Green,Summer,4.6,No,Standard,No,29,Bank Transfer,Monthly
1580,59,Female,Shirt,Electronics,1343.37,Phoenix,,Red,Summer,2,No,Standard,Yes,0,Credit Card,Weekly
1581,23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,No,44,Debit Card,Every 3 Months
1582,27,Male,Sandals,Footwear,90,North Dakota,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,10,Bank Transfer,Weekly
1583,63,Female,Jewelry,Accessories,42,Oklahoma,M,Green,Winter,3.5,No,Express,No,10,Venmo,Every 3 Months
1584,20,Male,Sandals,Footwear,60,Oregon,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,49,Venmo,Weekly
1585,26,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,No,Express,No,31,Venmo,Fortnightly
1586,55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Standard,No,35,Credit Card,Fortnightly
1587,45,Male,Sunglasses,Accessories,27,Mississippi,L,Black,Winter,3.5,No,Standard,No,48,Cash,Fortnightly
1588,59,Female,Shirt,Clothing,0,Los Angeles,S,White,Winter,1,Yes,Standard,No,0,Credit Card,Quarterly
1589,20,Male,Boots,Footwear,26,Montana,S,Yellow,Spring,4.7,No,Next Day Air,Yes,24,PayPal,Weekly
1590,29,Male,Hat,Accessories,84,California,L,Indigo,Winter,2.6,Yes,Express,Yes,14,Debit Card,Bi-Weekly
1591,28,Male,T-shirt,Clothing,66,Pennsylvania,M,Purple,Summer,3.5,Yes,Free Shipping,Yes,18,Venmo,Quarterly
1592,54,Female,Socks,Clothing,63,Hawaii,M,Brown,Summer,2.6,No,Free Shipping,No,37,Bank Transfer,Weekly
1593,58,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Express,No,1,Debit Card,Every 3 Months
1594,54,Male,Sneakers,Footwear,99,Alaska,M,Pink,Summer,3,Yes,Store Pickup,Yes,13,Cash,Quarterly
1595,63,Male,Sunglasses,Accessories,59,Florida,M,White,Winter,3.2,Yes,Express,Yes,15,Credit Card,Quarterly
1596,33,Male,Bag,Clothing,0,New York,S,Blue,Spring,1,No,Standard,Yes,0,PayPal,Monthly
1597,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,47,Credit Card,Fortnightly
1598,44,Female,Watch,Accessories,749.08,New York,L,Green,Spring,0,No,Express,Yes,25,PayPal,Monthly
1599,58,Male,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,2.9,No,Store Pickup,No,32,Credit Card,Every 3 Months
1600,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,46,Credit Card,Monthly
1601,28,Female,Coat,Outerwear,100,Arizona,L,Green,Fall,4.3,No,Standard,No,48,Debit Card,Quarterly
1602,39,Male,Sandals,Footwear,26,New York,M,Beige,Summer,4.6,Yes,Store Pickup,Yes,34,Venmo,Annually
1603,48,Male,Sandals,Footwear,67,Montana,L,Violet,Summer,4.1,No,Next Day Air,No,28,Venmo,Annually
1604,57,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,No,2-Day Shipping,No,39,Credit Card,Weekly
1605,64,Male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,No,Store Pickup,No,44,Debit Card,Fortnightly
1606,35,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,No,22,PayPal,Annually
1607,55,Male,Boots,Footwear,68,Washington,S,Violet,Summer,4.1,Yes,Store Pickup,Yes,27,Cash,Fortnightly
1608,64,Male,Sweater,Clothing,44,Wisconsin,XL,Red,Fall,2.9,No,Express,No,49,Bank Transfer,Weekly
1609,41,Female,Phone,Accessories,0,Los Angeles,L,White,Autumn,0,No,Standard,No,9,Credit Card,Monthly
1609,28,Male,Shoes,Electronics,412.8,Phoenix,,Green,Autumn,0,Yes,Standard,Yes,0,Credit Card,Quarterly
1610,54,Other,Headphones,Clothing,0,New York,XL,Blue,Spring,0,No,Standard,No,0,Debit Card,Weekly
1611,58,Male,Shirt,Clothing,57,Pennsylvania,S,Gray,Spring,4.7,No,Express,Yes,47,Venmo,Fortnightly
1612,49,Female,Phone,Electronics,0,Chicago,,Red,Summer,0,No,Standard,Yes,0,Cash,Quarterly
1613,23,Female,Shirt,Clothing,213.14,Phoenix,L,White,Winter,0,Yes,Express,Yes,0,Credit Card,Monthly
1614,46,Male,Jeans,Clothing,23,Kentucky,L,Blue,Spring,3.8,No,Standard,No,39,Debit Card,Bi-Weekly
1615,43,Female,Pants,Clothing,25,Nebraska,L,Blue,Winter,3.3,No,2-Day Shipping,No,48,Cash,Monthly
1616,22,Female,Shoes,Clothing,632.95,Houston,M,White,Summer,4,No,Standard,Yes,35,Cash,Quarterly
1617,36,Male,Jacket,Outerwear,67,Kansas,M,Silver,Summer,4.9,Yes,Free Shipping,Yes,37,Venmo,Annually
1618,26,Female,Watch,Accessories,0,Houston,L,Black,Spring,4,Yes,Express,Yes,14,Cash,Monthly
1619,26,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,Next Day Air,No,46,Cash,Bi-Weekly
1620,63,Female,Sandals,Footwear,21,Michigan,XL,Orange,Summer,4.8,No,Next Day Air,No,24,PayPal,Weekly
1621,49,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,30,Venmo,Bi-Weekly
1621,35,Male,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4,No,Express,No,26,Cash,Weekly
1622,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,14,Credit Card,Every 3 Months
1623,53,Male,Jacket,Outerwear,77,Illinois,L,Turquoise,Fall,2.9,No,Express,No,4,Cash,Quarterly
1624,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,28,Bank Transfer,Monthly
1625,70,Other,Phone,Accessories,1104.47,Phoenix,L,Green,Spring,1,No,Express,Yes,10,PayPal,Monthly
1626,41,Female,Skirt,Clothing,55,Arizona,L,Peach,Summer,4.2,No,Store Pickup,No,13,Cash,Monthly
1627,68,Male,Sweater,Clothing,58,Louisiana,L,Green,Spring,4,No,Next Day Air,No,1,PayPal,Weekly
1628,38,Male,Boots,Footwear,38,Minnesota,M,Violet,Summer,4.1,Yes,Store Pickup,Yes,8,Venmo,Every 3 Months
1629,51,Male,T-shirt,Clothing,85,Colorado,L,Maroon,Summer,4,No,Next Day Air,No,33,Cash,Monthly
1630,41,Male,Belt,Accessories,51,Nebraska,L,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,1,Debit Card,Weekly
1631,42,Male,Handbag,Accessories,49,Ohio,L,Lavender,Winter,3.3,No,Free Shipping,No,30,Credit Card,Monthly
1632,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,No,Store Pickup,No,35,PayPal,Monthly
1633,51,Female,Blouse,Clothing,53,Oregon,M,Brown,Fall,2.8,No,Express,No,13,Credit Card,Every 3 Months
1634,68,Female,Phone,Clothing,784.97,Los Angeles,M,White,Summer,0,Yes,Standard,No,7,PayPal,Weekly
1635,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5,No,Express,No,4,Venmo,Fortnightly
1636,30,Male,Shoes,Accessories,478.64,Houston,L,White,Summer,0,No,Express,Yes,0,Cash,Weekly
1637,50,Female,Watch,Accessories,0,Houston,M,Blue,Winter,0,No,Standard,No,21,Credit Card,Monthly
1638,23,Female,Headphones,Accessories,0,Los Angeles,L,Red,Autumn,0,No,Express,No,0,Credit Card,Monthly
1639,69,Male,Jewelry,Accessories,89,Minnesota,L,Lavender,Fall,3.8,No,2-Day Shipping,No,46,Debit Card,Fortnightly
1640,42,Female,Shoes,Accessories,454,New York,L,Red,Autumn,5,No,Express,No,40,Debit Card,Monthly
1641,70,Male,Handbag,Accessories,77,Louisiana,L,Brown,Fall,4.1,No,Express,No,12,Venmo,Monthly
1642,30,Female,Sunglasses,Accessories,44,Pennsylvania,M,Yellow,Fall,4.7,No,Express,No,26,Bank Transfer,Bi-Weekly
1643,22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,24,Cash,Quarterly
1644,47,Other,Headphones,Accessories,0,Chicago,L,White,Spring,0,Yes,Express,No,0,Credit Card,Weekly
1645,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,11,Cash,Bi-Weekly
1646,53,Other,Watch,Accessories,0,Houston,M,Red,Spring,0,Yes,Standard,No,28,Credit Card,Monthly
1647,46,Male,Shoes,Footwear,96,Wisconsin,L,Lavender,Fall,4.6,Yes,Next Day Air,Yes,38,Cash,Every 3 Months
1648,30,Female,Shoes,Accessories,0,Phoenix,L,White,Summer,4,Yes,Standard,No,0,Debit Card,Monthly
1649,51,Male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,39,Bank Transfer,Quarterly
1650,60,Female,Hat,Accessories,42,South Carolina,M,Pink,Summer,3.4,No,2-Day Shipping,No,24,Credit Card,Annually
1651,58,Female,Sandals,Footwear,58,Pennsylvania,L,Silver,Winter,2.6,No,Express,No,28,PayPal,Bi-Weekly
1652,47,Male,Boots,Footwear,35,Idaho,M,Teal,Summer,4.9,No,2-Day Shipping,No,14,Bank Transfer,Fortnightly
1653,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,12,Cash,Every 3 Months
1654,64,Male,Skirt,Clothing,33,Maryland,S,Gray,Spring,3.3,No,Standard,Yes,31,PayPal,Quarterly
1655,31,Male,Phone,Clothing,0,Phoenix,L,White,Winter,4,No,Express,No,0,Debit Card,Weekly
1656,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,33,Venmo,Annually
1657,61,Male,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,16,Cash,Quarterly
1658,69,Male,Headphones,Accessories,377.18,New York,M,Black,Spring,3,No,Standard,No,35,Credit Card,Monthly
1659,43,Female,Hoodie,Clothing,50,Florida,M,Olive,Fall,3,No,Free Shipping,No,4,PayPal,Bi-Weekly
1660,24,Male,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,No,Standard,No,31,Credit Card,Annually
1661,31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,No,25,Debit Card,Weekly
1662,45,Male,Sandals,Footwear,34,Alabama,S,Black,Summer,3.8,No,Next Day Air,No,31,Venmo,Every 3 Months
1663,23,Male,Coat,Outerwear,27,North Dakota,L,White,Summer,4.6,Yes,Express,Yes,11,Venmo,Bi-Weekly
1664,28,Female,Jeans,Clothing,88,Alaska,S,Orange,Spring,3.1,No,Next Day Air,No,14,Venmo,Monthly
1665,46,Female,Watch,Electronics,0,New York,,Blue,Spring,0,No,Standard,No,23,Debit Card,Quarterly
1666,56,Male,Handbag,Accessories,61,Nevada,XL,Charcoal,Spring,4.5,No,Express,Yes,11,Credit Card,Annually
1667,59,Male,Shorts,Clothing,91,Florida,M,Blue,Summer,3,No,2-Day Shipping,Yes,50,PayPal,Bi-Weekly
